PRICE,BEDROOMS,BATHROOMS,FLOORS,INSTALLMENT_YEARS,HAS_INSTALLMENT,REAL_ESTATE_COMPANY,SIZE(SQM),AMENITIES_نادي صحي مشترك,AMENITIES_حارس أمن,AMENITIES_صالة رياضة مشتركة,AMENITIES_حديقة خاصة,AMENITIES_موقف مغطى,AMENITIES_غرفة خادمة,AMENITIES_مسبح خاص,AMENITIES_مطل على بحيرات,AMENITIES_COUNT,LATITUDE,LONGITUDE,PROPERTY_TYPE
15100000.0,4,3,-1.0,5.0,1,لاميرادا المستقبل,193,1,1,1,1,1,1,1,1,18,30.051855087280277,31.6932315826416,دوبلكس
5500000.0,3,2,4.0,0.0,0,سراي,148,0,1,1,0,0,0,0,0,8,30.09417724609375,31.70400047302246,شقة
44100000.0,4,3,-1.0,10.0,1,في الشرق,220,1,1,1,1,1,1,1,1,17,30.064329147338867,31.634218215942383,فيلا
8950000.0,3,3,0.0,0.0,0,نيوم مستقبل,143,1,1,1,1,1,0,0,0,10,30.06385612487793,31.68531990051269,شقة
4000000.0,2,2,5.0,0.0,0,سراي,114,0,1,1,1,0,0,0,0,8,30.09417724609375,31.70400047302246,شقة
9620000.0,3,3,-1.0,0.0,0,نيوم مستقبل,207,1,1,1,1,1,0,0,0,9,30.06385612487793,31.68531990051269,تاون هاوس
15810000.0,3,4,-1.0,0.0,0,الفراشه,206,1,1,1,1,1,0,1,1,17,30.07651710510254,31.683374404907227,فيلا
17576626.0,3,3,-1.0,0.0,0,أليفا,205,1,1,1,1,1,0,0,0,8,30.057632446289062,31.67757797241211,أي فيلا
5000000.0,3,3,-1.0,0.0,0,ذا وندر مارك,208,1,1,1,0,1,0,0,1,8,30.048582077026367,31.640851974487305,تاون هاوس
12388000.0,2,2,2.0,0.0,0,أليفا,115,1,1,1,1,1,1,1,1,18,30.057632446289062,31.67757797241211,شقة
25405000.0,4,3,-1.0,7.0,1,مدينة الرسيل,215,1,1,1,1,1,1,1,1,17,30.070226669311523,31.64236259460449,تاون هاوس
11200000.0,5,3,-1.0,8.0,1,أليفا,220,0,1,1,1,1,0,0,1,7,30.057632446289062,31.67757797241211,أي فيلا
5617000.0,1,1,12.0,8.0,1,البوسكو سيتي,88,1,0,1,0,1,0,0,0,10,30.07013320922852,31.66701889038086,شقة
10515000.0,3,3,-1.0,0.0,0,بلوم فيلدز,305,1,1,1,1,1,0,1,0,9,30.051855087280277,31.6932315826416,فيلا
10767000.0,3,3,-1.0,0.0,0,ماونتن فيو مدينة المستقبل,220,1,1,1,1,0,1,0,0,7,30.050914764404297,31.673290252685547,أي فيلا
10200000.0,3,1,12.0,8.0,1,البوسكو سيتي,164,1,0,0,0,1,0,0,0,8,30.07013320922852,31.66701889038086,شقة
7200000.0,2,1,12.0,8.0,1,البوسكو سيتي,110,1,0,1,0,1,0,0,0,8,30.07013320922852,31.66701889038086,شقة
4100000.0,3,3,1.0,0.0,0,لافينير,160,0,1,0,0,1,0,0,1,5,30.054826736450195,31.618816375732425,شقة
9200000.0,3,1,12.0,8.0,1,البوسكو سيتي,156,1,0,0,0,1,0,0,0,8,30.07013320922852,31.66701889038086,شقة
6800000.0,2,1,12.0,8.0,1,البوسكو سيتي,120,1,1,1,0,0,0,0,0,9,30.07013320922852,31.66701889038086,شقة
18500000.0,5,5,-1.0,8.0,1,سراي,239,1,1,1,1,1,1,1,1,18,30.09417724609375,31.70400047302246,أي فيلا
16500000.0,4,4,-1.0,8.0,1,سراي,212,1,1,1,1,1,1,1,1,18,30.09417724609375,31.70400047302246,أي فيلا
8500000.0,5,5,-1.0,0.0,0,سراي,295,1,1,1,1,1,1,0,0,10,30.09417724609375,31.70400047302246,فيلا
2774000.0,1,1,3.0,0.0,0,سراي,62,0,1,0,0,0,0,0,0,2,30.09417724609375,31.70400047302246,شقة
17000000.0,3,4,-1.0,0.0,0,سراي,237,1,1,1,1,1,1,0,1,15,30.09417724609375,31.70400047302246,فيلا
11400000.0,3,3,-1.0,0.0,0,ماونتن فيو مدينة المستقبل,220,1,1,1,0,1,1,0,1,15,30.050914764404297,31.673290252685547,أي فيلا
4100000.0,2,2,4.0,0.0,0,سراي,112,0,1,0,0,0,0,0,0,2,30.09417724609375,31.70400047302246,شقة
15870000.0,3,3,-1.0,10.0,1,في الشرق,165,1,1,1,1,1,1,1,1,18,30.064329147338867,31.634218215942383,تاون هاوس
7687500.0,3,3,5.0,0.0,0,هاب تاون,195,1,1,1,1,1,1,1,1,18,30.051855087280277,31.6932315826416,شقة
10317301.0,3,3,1.0,0.0,0,هاب تاون,170,1,1,1,1,1,1,1,1,18,30.051855087280277,31.6932315826416,شقة
4000000.0,3,3,-1.0,8.0,1,ذا وندر مارك,205,1,1,1,1,1,1,1,1,18,30.048582077026367,31.640851974487305,تاون هاوس
6500000.0,4,3,-1.0,0.0,0,سراي,260,1,1,1,1,0,1,0,0,9,30.09417724609375,31.70400047302246,تاون هاوس
2600000.0,3,3,-1.0,0.0,0,أليفا,180,0,1,0,0,0,0,0,0,2,30.057632446289062,31.67757797241211,أي فيلا
8630746.0,3,3,1.0,0.0,0,هاب تاون,170,1,1,1,1,1,1,1,1,18,30.051855087280277,31.6932315826416,شقة
16114257.0,3,4,-1.0,0.0,0,في الشرق,180,1,1,1,1,1,0,0,1,10,30.064329147338867,31.634218215942383,تاون هاوس
13400000.0,3,3,-1.0,0.0,0,سراي,221,1,1,1,1,1,1,1,1,18,30.09417724609375,31.70400047302246,فيلا
15400000.0,3,3,-1.0,0.0,0,سراي,240,1,1,1,1,1,1,1,1,18,30.09417724609375,31.70400047302246,فيلا
11000000.0,3,3,-1.0,0.0,0,سراي,239,1,1,1,1,1,1,1,1,18,30.09417724609375,31.70400047302246,تاون هاوس
9450000.0,3,3,-1.0,7.0,1,نيوم مستقبل,120,1,1,1,1,1,1,1,1,18,30.06385612487793,31.68531990051269,تاون هاوس
9000000.0,4,3,-1.0,6.0,1,سراي,239,1,1,1,1,1,1,1,1,18,30.09417724609375,31.70400047302246,فيلا
8000000.0,4,5,-1.0,0.0,0,لافينير,245,0,1,0,0,1,0,0,0,8,30.054826736450195,31.618816375732425,دوبلكس
12500000.0,3,4,-1.0,0.0,0,كابيتال جاردنز - بالم هيلز,184,0,1,0,1,1,0,0,0,9,30.106813430786133,31.693866729736328,تاون هاوس
6800000.0,2,2,-1.0,10.0,1,مونتي نابوليوني,97,1,1,1,1,1,1,1,1,18,30.048423767089844,31.630369186401367,دوبلكس
8100000.0,2,2,-1.0,10.0,1,مونتي نابوليوني,115,1,1,1,1,1,1,1,1,18,30.048423767089844,31.630369186401367,دوبلكس
15000000.0,3,2,-1.0,9.0,1,البوسكو سيتي,212,1,1,1,0,1,0,0,0,11,30.07013320922852,31.66701889038086,فيلا
4250000.0,4,4,-1.0,8.0,1,ذا وندر مارك,175,1,1,1,1,1,1,1,1,18,30.048582077026367,31.640851974487305,فيلا
7700000.0,3,3,0.0,0.0,0,البوسكو سيتي,130,1,1,1,1,1,1,1,1,18,30.07013320922852,31.66701889038086,شقة
5300000.0,3,3,3.0,0.0,0,لافينير,162,1,1,1,0,0,0,0,1,11,30.054826736450195,31.618816375732425,شقة
4200000.0,3,3,2.0,0.0,0,سراي,164,1,1,1,0,0,0,0,1,11,30.09417724609375,31.70400047302246,شقة
3000000.0,3,3,0.0,0.0,0,مونارك,130,1,1,1,1,1,1,1,1,18,30.06985282897949,31.638795852661133,شقة
8680000.0,3,3,-1.0,6.0,1,سراي,165,0,0,0,1,1,1,1,0,8,30.09417724609375,31.70400047302246,تاون هاوس
4200000.0,2,2,0.0,0.0,0,بلوم فيلدز,148,0,1,0,1,1,0,0,1,10,30.051855087280277,31.6932315826416,شقة
4030000.0,2,2,1.0,0.0,0,سراي,113,0,1,0,0,0,0,0,0,2,30.09417724609375,31.70400047302246,شقة
3255000.0,2,3,5.0,0.0,0,لافينير,131,0,1,0,0,1,0,0,0,4,30.054826736450195,31.618816375732425,شقة
16000000.0,3,3,-1.0,0.0,0,البوسكو سيتي,180,0,1,1,0,0,0,0,1,8,30.07013320922852,31.66701889038086,تاون هاوس
7530000.0,4,4,-1.0,5.0,1,بيتا جرينز,324,0,1,0,0,1,0,0,1,7,30.051855087280277,31.6932315826416,تاون هاوس
14720000.0,4,3,-1.0,8.0,1,سراي,206,1,1,1,1,1,1,1,1,18,30.09417724609375,31.70400047302246,أي فيلا
8540000.0,2,2,-1.0,7.0,1,مونتي نابوليوني,167,1,1,1,1,1,1,1,1,18,30.048423767089844,31.630369186401367,دوبلكس
19500000.0,5,5,-1.0,0.0,0,كمبوند القوات المسلحة,380,1,1,1,0,1,0,0,0,5,30.16402816772461,31.55733871459961,فيلا
4300000.0,2,2,0.0,0.0,0,سراي,124,0,1,0,0,0,0,0,0,2,30.09417724609375,31.70400047302246,شقة
7519700.0,2,2,1.0,0.0,0,هاب تاون,140,0,1,0,0,0,0,0,0,2,30.051855087280277,31.6932315826416,شقة
15000000.0,3,3,-1.0,0.0,0,بلوم فيلدز,180,1,1,1,1,1,1,1,1,18,30.051855087280277,31.6932315826416,فيلا
5000000.0,2,3,3.0,0.0,0,كابيتال جاردنز - بالم هيلز,148,0,1,0,0,0,0,0,0,3,30.106813430786133,31.693866729736328,شقة
10214500.0,3,3,-1.0,0.0,0,سراي,212,1,1,1,1,1,1,0,0,11,30.09417724609375,31.70400047302246,تاون هاوس
10700000.0,4,4,-1.0,0.0,0,أليفا,180,0,1,0,0,0,0,0,0,2,30.057632446289062,31.67757797241211,أي فيلا
3895000.0,3,3,6.0,0.0,0,أليري,161,1,1,1,0,0,0,0,0,10,30.0498046875,31.63866806030273,شقة
14294000.0,2,3,-1.0,8.0,1,أليفا,180,1,1,1,1,0,0,0,0,11,30.057632446289062,31.67757797241211,أي فيلا
19250926.0,4,4,-1.0,8.0,1,ذا فاليز,195,0,1,1,1,1,1,0,0,11,30.04700469970703,31.655561447143555,تاون هاوس
8720000.0,3,3,0.0,0.0,0,سراي,164,0,1,0,0,0,0,0,0,3,30.09417724609375,31.70400047302246,شقة
12000000.0,3,2,-1.0,9.0,1,البوسكو سيتي,238,1,1,1,0,1,0,0,0,10,30.07013320922852,31.66701889038086,فيلا
9000000.0,3,1,12.0,9.0,1,البوسكو سيتي,126,1,1,1,0,1,0,0,0,11,30.07013320922852,31.66701889038086,شقة
6000000.0,2,1,12.0,8.0,1,البوسكو سيتي,90,1,1,1,0,0,0,0,0,8,30.07013320922852,31.66701889038086,شقة
50295000.0,5,4,-1.0,0.0,0,شيراتون ريزيدنس,363,1,1,1,0,0,0,0,0,9,30.048917770385746,31.61295509338379,تاون هاوس
8178000.0,5,4,-1.0,0.0,0,سراي,206,0,0,1,0,1,0,0,0,7,30.09417724609375,31.70400047302246,تاون هاوس
4490000.0,2,3,3.0,0.0,0,كابيتال جاردنز - بالم هيلز,166,1,1,1,0,1,0,0,1,14,30.106813430786133,31.693866729736328,شقة
3865000.0,2,2,3.0,0.0,0,بلوم فيلدز,112,1,1,1,0,0,0,0,1,10,30.051855087280277,31.6932315826416,شقة
2900000.0,2,2,0.0,0.0,0,بلوم فيلدز,112,1,1,1,1,1,0,0,0,9,30.051855087280277,31.6932315826416,شقة
3900000.0,2,2,0.0,0.0,0,لافينير,120,1,1,1,1,0,0,0,1,12,30.054826736450195,31.618816375732425,شقة
2562500.0,2,2,1.0,0.0,0,نيوم مستقبل,104,0,1,0,0,0,0,0,0,4,30.06385612487793,31.68531990051269,شقة
9950000.0,3,2,-1.0,0.0,0,نيوم مستقبل,120,0,1,0,0,1,0,0,0,3,30.06385612487793,31.68531990051269,فيلا
9000000.0,3,3,4.0,0.0,0,هاب تاون,195,1,1,1,0,0,0,1,0,6,30.051855087280277,31.6932315826416,شقة
21000000.0,5,3,-1.0,4.0,1,الفراشه,259,1,1,1,1,1,1,1,1,18,30.07651710510254,31.683374404907227,فيلا
7785000.0,3,3,5.0,0.0,0,كابيتال جاردنز - بالم هيلز,254,0,1,0,0,0,1,0,0,2,30.106813430786133,31.693866729736328,شقة
20000000.0,5,4,-1.0,9.0,1,جرين سكوير,250,1,1,1,1,1,0,0,1,10,30.046466827392575,31.63002014160156,فيلا
4500000.0,3,4,2.0,2.0,1,كابيتال جاردنز - بالم هيلز,208,1,1,1,0,0,0,0,0,5,30.106813430786133,31.693866729736328,شقة
19169763.0,3,6,-1.0,0.0,0,أليفا,255,0,1,0,0,0,0,0,0,2,30.057632446289062,31.67757797241211,أي فيلا
10846000.0,5,5,-1.0,8.0,1,الفراشه,248,1,1,1,1,1,1,1,1,18,30.07651710510254,31.683374404907227,فيلا
18140490.0,3,3,-1.0,0.0,0,أليفا,250,1,1,1,0,0,1,0,1,7,30.057632446289062,31.67757797241211,أي فيلا
6586635.0,2,2,1.0,10.0,1,مدينة الرسيل,95,1,1,1,0,1,0,0,0,9,30.070226669311523,31.64236259460449,شقة
17885000.0,3,3,-1.0,0.0,0,أليفا,230,0,1,0,0,0,0,0,0,2,30.057632446289062,31.67757797241211,أي فيلا
8538000.0,4,4,-1.0,0.0,0,مونارك,216,0,1,0,0,0,0,0,0,3,30.06985282897949,31.638795852661133,تاون هاوس
8150000.0,4,4,-1.0,0.0,0,سراي,212,1,1,1,1,0,0,0,1,12,30.09417724609375,31.70400047302246,فيلا
8450000.0,4,5,-1.0,0.0,0,سراي,260,0,1,0,1,0,1,0,0,5,30.09417724609375,31.70400047302246,تاون هاوس
4700000.0,3,3,2.0,0.0,0,سراي,164,1,1,1,0,0,0,0,1,11,30.09417724609375,31.70400047302246,شقة
6000000.0,3,3,4.0,0.0,0,لافينير,160,1,0,1,0,0,0,0,1,7,30.054826736450195,31.618816375732425,شقة
7500000.0,4,4,-1.0,0.0,0,سراي,260,1,1,1,1,0,0,0,1,12,30.09417724609375,31.70400047302246,فيلا
14900000.0,4,3,-1.0,10.0,1,مونارك,215,1,1,1,1,1,1,1,1,18,30.06985282897949,31.638795852661133,فيلا
3734000.0,3,3,3.0,0.0,0,بلوم فيلدز,187,1,1,1,0,0,1,0,0,8,30.051855087280277,31.6932315826416,شقة
20070000.0,3,5,-1.0,10.0,1,كابيتال جاردنز - بالم هيلز,264,1,1,1,0,1,0,0,0,7,30.106813430786133,31.693866729736328,دوبلكس
7000000.0,3,3,6.0,0.0,0,البوسكو سيتي,182,1,1,1,1,1,0,0,1,13,30.07013320922852,31.66701889038086,شقة
11134326.0,3,3,-1.0,0.0,0,أليفا,210,1,1,1,1,1,1,1,1,18,30.057632446289062,31.67757797241211,أي فيلا
15250000.0,4,3,-1.0,8.0,1,سراي,206,1,1,1,1,1,1,1,1,18,30.09417724609375,31.70400047302246,أي فيلا
3720000.0,3,3,3.0,6.0,1,بلوم فيلدز,187,1,1,1,0,1,1,0,0,8,30.051855087280277,31.6932315826416,شقة
7400000.0,3,3,0.0,0.0,0,البوسكو سيتي,149,1,1,1,1,1,1,1,1,18,30.07013320922852,31.66701889038086,شقة
25100000.0,4,4,-1.0,5.0,1,بيتا جرينز,324,0,1,1,1,1,1,1,1,14,30.051855087280277,31.6932315826416,تاون هاوس
10000000.0,3,4,-1.0,0.0,0,ذا وندر مارك,185,1,1,1,1,0,1,0,1,9,30.048582077026367,31.640851974487305,فيلا
22500000.0,4,3,-1.0,8.0,1,الفراشه,175,1,1,1,1,1,0,0,1,12,30.07651710510254,31.683374404907227,فيلا
6500000.0,3,2,1.0,10.0,1,كابيتال جاردنز - بالم هيلز,165,0,1,0,0,0,0,0,1,6,30.106813430786133,31.693866729736328,شقة
16110000.0,4,4,-1.0,0.0,0,كوكون,243,0,1,1,1,1,0,0,0,6,30.070207595825195,31.657861709594727,تاون هاوس
29000000.0,4,3,-1.0,8.0,1,الفراشه,245,1,1,1,1,1,0,0,1,12,30.07651710510254,31.683374404907227,فيلا
8200000.0,3,5,-1.0,0.0,0,لافينير,245,1,1,1,1,1,1,0,1,11,30.054826736450195,31.618816375732425,دوبلكس
18000000.0,3,3,-1.0,0.0,0,أليفا,190,1,1,1,0,0,0,0,0,6,30.057632446289062,31.67757797241211,أي فيلا
12646000.0,3,3,-1.0,0.0,0,أليفا,220,1,1,1,0,0,0,0,0,6,30.057632446289062,31.67757797241211,أي فيلا
21900000.0,5,4,-1.0,8.0,1,الفراشه,259,1,1,1,1,1,0,0,1,12,30.07651710510254,31.683374404907227,تاون هاوس
4800000.0,3,3,2.0,0.0,0,سراي,172,0,1,0,0,0,0,0,0,2,30.09417724609375,31.70400047302246,شقة
15300000.0,4,4,-1.0,8.0,1,الفراشه,212,1,1,1,1,1,1,0,1,13,30.07651710510254,31.683374404907227,فيلا
10610000.0,3,3,-1.0,0.0,0,سراي,260,0,1,0,0,0,0,0,0,2,30.09417724609375,31.70400047302246,فيلا
18500000.0,5,4,-1.0,8.0,1,الفراشه,239,1,1,1,1,1,1,0,1,13,30.07651710510254,31.683374404907227,فيلا
16500000.0,4,4,-1.0,8.0,1,الفراشه,212,1,1,1,1,1,1,0,1,12,30.07651710510254,31.683374404907227,فيلا
5000000.0,2,3,0.0,0.0,0,بلوم فيلدز,130,1,1,1,1,1,0,0,0,15,30.051855087280277,31.6932315826416,شقة
1753000.0,3,3,2.0,0.0,0,أليفا,155,0,1,0,0,0,0,0,0,3,30.057632446289062,31.67757797241211,شقة
6800000.0,3,4,0.0,0.0,0,كابيتال جاردنز - بالم هيلز,195,0,1,0,1,0,0,0,0,3,30.106813430786133,31.693866729736328,شقة
14612260.0,3,3,-1.0,9.0,1,في الشرق,165,1,1,1,1,1,0,0,0,6,30.064329147338867,31.634218215942383,تاون هاوس
12256400.0,3,4,-1.0,0.0,0,ذا وندر مارك,208,1,1,1,1,0,0,0,1,9,30.048582077026367,31.640851974487305,تاون هاوس
15750000.0,3,4,-1.0,0.0,0,جرين سكوير,262,0,1,1,1,1,1,0,1,9,30.046466827392575,31.63002014160156,تاون هاوس
10463250.0,4,3,1.0,0.0,0,هاب تاون,186,0,1,0,0,0,0,0,0,3,30.051855087280277,31.6932315826416,شقة
6928000.0,3,3,4.0,0.0,0,ماونتن فيو مدينة المستقبل,140,0,1,0,0,0,0,0,0,2,30.050914764404297,31.673290252685547,شقة
7787000.0,2,2,4.0,0.0,0,هاب تاون,137,1,1,1,0,1,0,0,0,5,30.051855087280277,31.6932315826416,شقة
7100000.0,3,2,0.0,0.0,0,سراي,148,0,1,0,0,0,0,0,0,3,30.09417724609375,31.70400047302246,شقة
3450000.0,3,4,-1.0,0.0,0,مونارك,215,1,1,1,1,0,0,0,0,6,30.06985282897949,31.638795852661133,تاون هاوس
10030353.0,4,5,-1.0,0.0,0,مونتي نابوليوني,218,0,1,0,0,0,0,0,0,2,30.048423767089844,31.630369186401367,تاون هاوس
8336965.0,3,3,2.0,0.0,0,أليفا,165,0,1,0,0,0,0,0,0,2,30.057632446289062,31.67757797241211,شقة
2800000.0,2,1,4.0,0.0,0,سراي,105,0,1,0,0,0,0,0,0,2,30.09417724609375,31.70400047302246,شقة
21000000.0,3,2,-1.0,8.0,1,ذا وندر مارك,210,0,1,1,0,0,0,0,1,7,30.048582077026367,31.640851974487305,تاون هاوس
17600000.0,3,1,-1.0,10.0,1,ذا وندر مارك,175,0,1,1,0,0,1,0,1,10,30.048582077026367,31.640851974487305,تاون هاوس
10369521.0,4,3,1.0,0.0,0,هاب تاون,186,0,1,0,0,0,0,0,0,2,30.051855087280277,31.6932315826416,شقة
12000000.0,2,1,-1.0,0.0,0,ذا وندر مارك,120,0,1,1,0,0,0,0,1,7,30.048582077026367,31.640851974487305,تاون هاوس
11275000.0,3,4,-1.0,0.0,0,أليفا,180,1,1,1,1,1,1,1,1,18,30.057632446289062,31.67757797241211,أي فيلا
6000000.0,3,4,4.0,0.0,0,سراي,182,0,1,0,0,0,0,0,0,2,30.09417724609375,31.70400047302246,شقة
4100000.0,2,2,0.0,0.0,0,سراي,133,0,1,0,1,0,0,0,0,2,30.09417724609375,31.70400047302246,شقة
11350000.0,5,5,-1.0,0.0,0,سراي,295,0,1,0,1,0,1,0,0,5,30.09417724609375,31.70400047302246,تاون هاوس
15112000.0,4,4,-1.0,0.0,0,سراي,237,0,1,0,1,0,0,0,0,3,30.09417724609375,31.70400047302246,فيلا
4650000.0,3,3,2.0,0.0,0,سراي,164,0,1,0,0,0,0,0,0,2,30.09417724609375,31.70400047302246,شقة
3750000.0,2,2,1.0,0.0,0,سراي,122,0,1,0,0,0,0,0,0,2,30.09417724609375,31.70400047302246,شقة
73000000.0,7,5,-1.0,0.0,0,شيراتون ريزيدنس,482,1,1,1,1,1,1,1,1,14,30.048917770385746,31.61295509338379,فيلا
1950000.0,2,3,0.0,0.0,0,سراي,148,1,1,1,0,0,0,0,0,6,30.09417724609375,31.70400047302246,شقة
14872211.0,3,3,-1.0,0.0,0,أليفا,205,1,1,1,1,0,1,0,0,9,30.057632446289062,31.67757797241211,أي فيلا
11565000.0,3,3,-1.0,6.0,1,مونتي نابوليوني,218,1,1,0,0,1,0,0,0,7,30.048423767089844,31.630369186401367,تاون هاوس
6533150.0,2,2,0.0,0.0,0,البوسكو سيتي,107,0,1,0,0,0,0,0,0,3,30.07013320922852,31.66701889038086,شقة
2283000.0,1,1,1.0,0.0,0,نيوم مستقبل,63,1,1,0,0,1,0,0,1,8,30.06385612487793,31.68531990051269,شقة
7821000.0,2,2,1.0,10.0,1,كابيتال جاردنز - بالم هيلز,110,0,1,0,0,0,0,0,1,6,30.106813430786133,31.693866729736328,شقة
17262550.0,3,2,-1.0,0.0,0,أليفا,205,1,1,1,1,1,0,0,1,10,30.057632446289062,31.67757797241211,أي فيلا
7500000.0,4,5,4.0,0.0,0,كابيتال جاردنز - بالم هيلز,263,0,1,0,0,0,0,0,0,3,30.106813430786133,31.693866729736328,شقة
2400000.0,1,1,2.0,0.0,0,سراي,59,0,1,0,0,0,0,0,0,3,30.09417724609375,31.70400047302246,شقة
6000000.0,2,3,0.0,0.0,0,كابيتال جاردنز - بالم هيلز,168,0,1,0,0,0,0,0,0,1,30.106813430786133,31.693866729736328,شقة
7500000.0,4,3,2.0,6.0,1,سراي,205,0,1,0,0,1,0,0,0,4,30.09417724609375,31.70400047302246,شقة
6100000.0,3,4,1.0,0.0,0,كابيتال جاردنز - بالم هيلز,203,0,1,0,0,0,0,0,0,2,30.106813430786133,31.693866729736328,شقة
6100000.0,3,4,4.0,0.0,0,كابيتال جاردنز - بالم هيلز,195,0,1,0,0,0,0,0,0,2,30.106813430786133,31.693866729736328,شقة
7000000.0,2,3,5.0,0.0,0,كابيتال جاردنز - بالم هيلز,162,0,1,0,0,0,0,0,0,3,30.106813430786133,31.693866729736328,شقة
7946000.0,2,2,4.0,3.0,1,بلوم فيلدز,120,0,1,0,0,0,0,0,0,2,30.051855087280277,31.6932315826416,شقة
5350000.0,2,3,5.0,0.0,0,كابيتال جاردنز - بالم هيلز,162,0,1,0,0,0,0,0,0,2,30.106813430786133,31.693866729736328,شقة
3750000.0,2,3,2.0,0.0,0,بلوم فيلدز,126,1,1,1,0,1,0,0,1,12,30.051855087280277,31.6932315826416,شقة
6500000.0,3,3,0.0,0.0,0,سراي,160,1,1,1,1,1,0,0,0,11,30.09417724609375,31.70400047302246,شقة
7821000.0,2,2,1.0,10.0,1,كابيتال جاردنز - بالم هيلز,105,0,1,0,0,0,0,0,1,6,30.106813430786133,31.693866729736328,شقة
8000000.0,3,3,0.0,0.0,0,سراي,166,1,1,1,1,1,1,1,1,18,30.09417724609375,31.70400047302246,شقة
11300000.0,4,4,-1.0,0.0,0,جرين سكوير,256,1,1,1,1,1,1,0,1,15,30.046466827392575,31.63002014160156,تاون هاوس
17300000.0,4,4,-1.0,8.0,1,سراي,239,1,1,1,0,0,1,0,0,9,30.09417724609375,31.70400047302246,فيلا
9000000.0,4,4,-1.0,0.0,0,سراي,260,1,1,1,1,1,1,0,0,10,30.09417724609375,31.70400047302246,تاون هاوس
16000000.0,4,3,-1.0,8.0,1,سراي,212,1,1,1,0,0,1,0,0,9,30.09417724609375,31.70400047302246,فيلا
12000000.0,4,4,-1.0,1.0,1,سراي,175,1,0,1,1,0,0,1,1,9,30.09417724609375,31.70400047302246,فيلا
10538000.0,4,4,-1.0,0.0,0,سراي,212,0,1,0,1,0,0,0,0,4,30.09417724609375,31.70400047302246,فيلا
18000000.0,4,4,-1.0,8.0,1,سراي,248,1,1,1,0,0,0,0,0,8,30.09417724609375,31.70400047302246,تاون هاوس
13700000.0,3,3,-1.0,0.0,0,أليفا,205,0,1,0,0,0,0,0,0,2,30.057632446289062,31.67757797241211,أي فيلا
14770000.0,3,4,-1.0,0.0,0,أليفا,250,1,1,1,1,0,1,0,0,9,30.057632446289062,31.67757797241211,أي فيلا
17500000.0,4,5,-1.0,0.0,0,هاب تاون,343,1,1,1,1,0,1,0,0,9,30.051855087280277,31.6932315826416,فيلا
4700000.0,2,2,1.0,0.0,0,سراي,127,0,1,0,0,0,0,0,0,2,30.09417724609375,31.70400047302246,شقة
15550000.0,3,4,-1.0,0.0,0,ذا وندر مارك,312,1,1,1,1,0,0,0,1,12,30.048582077026367,31.640851974487305,تاون هاوس
13113000.0,3,3,1.0,10.0,1,بلوم فيلدز,164,1,1,1,0,0,0,0,1,10,30.051855087280277,31.6932315826416,شقة
3200000.0,4,3,-1.0,6.0,1,مونتي نابوليوني,218,1,1,1,1,1,1,1,1,18,30.048423767089844,31.630369186401367,فيلا
27800000.0,3,2,-1.0,0.0,0,ذا وندر مارك,225,0,1,1,0,1,0,0,1,11,30.048582077026367,31.640851974487305,فيلا
10300000.0,4,4,-1.0,0.0,0,سراي,295,1,1,1,0,1,1,0,0,14,30.09417724609375,31.70400047302246,دوبلكس
9650000.0,3,2,-1.0,9.0,1,ذا وندر مارك,180,1,1,1,1,1,1,1,1,13,30.048582077026367,31.640851974487305,فيلا
13008000.0,3,2,0.0,0.0,0,هاب تاون,170,1,1,1,1,0,0,0,0,7,30.051855087280277,31.6932315826416,شقة
6150000.0,4,2,-1.0,9.0,1,ذا وندر مارك,120,1,1,1,1,1,1,1,1,14,30.048582077026367,31.640851974487305,فيلا
26477000.0,3,5,-1.0,0.0,0,هاب تاون,200,1,1,1,1,0,0,0,0,7,30.051855087280277,31.6932315826416,تاون هاوس
18720000.0,3,3,-1.0,0.0,0,ذا فاليز,196,0,1,1,1,1,1,0,1,14,30.04700469970703,31.655561447143555,تاون هاوس
17000000.0,3,4,-1.0,0.0,0,جرين سكوير,263,1,1,1,1,1,1,0,0,8,30.046466827392575,31.63002014160156,تاون هاوس
10000000.0,4,3,-1.0,9.0,1,ذا وندر مارك,180,1,1,1,1,1,1,1,1,13,30.048582077026367,31.640851974487305,فيلا
16000000.0,4,3,-1.0,9.0,1,ذا وندر مارك,300,1,1,1,1,1,1,1,1,13,30.048582077026367,31.640851974487305,فيلا
1950000.0,4,4,-1.0,8.0,1,الفراشه,248,1,1,1,1,1,1,1,1,18,30.07651710510254,31.683374404907227,فيلا
17000000.0,4,4,-1.0,0.0,0,ذا وندر مارك,180,1,1,1,1,1,1,1,1,18,30.048582077026367,31.640851974487305,تاون هاوس
17000000.0,4,4,-1.0,9.0,1,ذا وندر مارك,185,1,1,1,1,1,1,1,1,18,30.048582077026367,31.640851974487305,تاون هاوس
3156000.0,2,2,2.0,8.0,1,أليفا,115,1,1,1,0,1,0,0,1,12,30.057632446289062,31.67757797241211,شقة
6103776.0,2,2,4.0,8.0,1,سراي,112,1,1,1,0,0,0,0,0,6,30.09417724609375,31.70400047302246,شقة
11880941.0,3,3,-1.0,0.0,0,أليفا,180,1,1,1,1,0,1,0,0,9,30.057632446289062,31.67757797241211,أي فيلا
11937000.0,3,4,-1.0,0.0,0,أليفا,190,1,1,1,1,0,1,0,0,9,30.057632446289062,31.67757797241211,أي فيلا
